year_end,pnl,equity,return_pct
2023-12-31,2635.0,12635.0,0.26350000000000007
2024-12-31,-152.0,12483.0,-0.012030075187969946
2025-12-31,4717.999999999999,17201.0,0.3779540174637508
2026-12-31,5628.999999999999,22830.0,0.3272484157897797
